"","lon","lat","phys","slope","aspect"
"70452139010478",-91.763415,31.183773,2,0,0
"62269852010538",-71.839124,42.378778,2,8,311
"74370034010538",-71.220622,41.920779,2,12,322
"59916150010538",-76.720717,38.594048,2,14,173.5
"59913188010538",-77.052219,38.603293,2,0,0
"53110494010538",-68.874076,47.123953,2,31,175
"70559261010538",-69.471,44.2769,3,0,0
"70423087010538",-69.65291,46.57234,2,0,0
"70440561010538",-70.02283,46.16494,2,0,0
"75796250010538",-67.89401,46.71151,2,9,30
"75976433010538",-69.22922,43.96318,2,7,140
"75976533010538",-69.66482,45.88441,2,5,69
"75976915010538",-70.97164,43.94175,2,23,80
"55537105010661",-85.469161,46.243612,2,0,0
"89714379010661",-84.396516,43.633752,2,0,0
"100206506010661",-83.960533,44.814693,2,8,255
"100196769010661",-85.239197,43.285775,1,18,244
"102447230010661",-86.952781,45.824099,3,0,0
"102443813010661",-87.713753,46.203476,2,15,66
"102444095010661",-88.733489,48.037132,2,15,10
"102444641010661",-88.089545,46.588479,2,13,20
"102451475010661",-89.183396,46.658338,2,9,212
"102509613010661",-86.54707,45.953624,2,5,321
"102510459010661",-88.590185,46.207114,2,35,290
"102510066010661",-88.912261,46.206349,2,0,0
"102510507010661",-87.44902,46.322132,2,0,0
"102510291010661",-84.310378,43.194144,2,0,0
"68818387010661",-93.33892,48.16955,2,0,0
"68823420010661",-94.012064,48.010928,3,0,0
"68727757010661",-92.53633,47.825817,2,0,0
"68729599010661",-92.097222,47.863484,3,0,0
"68676804010661",-93.937443,46.762625,3,0,0
"68836096010661",-94.303513,46.20702,2,30,110
"68794181010661",-93.733612,47.598603,2,6,120
"68777580010661",-94.702221,48.460921,3,0,0
"68810694010661",-93.123755,45.985573,3,0,0
"98921294010661",-94.060635,48.24604,3,0,0
"99281330010661",-92.780732,48.345229,2,2.5,93
"102458108010661",-91.772591,47.098247,2,15,170
"102453320010661",-92.603633,46.909366,2,5,360
"102453557010661",-92.457431,48.23039,2,4,0
"102459650010661",-93.782864,47.502609,3,0,0
"102455591010661",-94.72405,48.551616,2,0,0
"102562285010661",-92.207908,47.746622,2,7,170
"102562975010661",-93.364595,46.470154,3,0,0
"102564970010661",-95.135734,48.114848,3,0,0
"102559594010661",-94.878962,48.565599,3,0,0
"70349013010661",-90.879542,37.644676,1,27,75
"70298255010661",-92.158025,37.975292,1,2,0
"92134370010661",-92.133608,37.455566,1,15,225
"92199789010661",-92.760418,38.039342,1,11,295
"92198420010661",-91.709394,38.810231,1,13,330
"97503188010661",-91.760614,37.610372,1,2,0
"97520350010661",-93.858476,36.560252,1,34,109
"97535323010661",-92.109012,37.859924,1,30,225
"102464981010661",-91.828197,40.1916,2,40,230
"102466709010661",-94.571274,37.779216,2,12,350
"102464837010661",-92.156132,38.667788,1,35,342
"102531576010661",-93.030938,37.251202,1,10,85
"102534102010661",-91.876501,37.800617,1,15,15
"30064045010478",-80.593111,35.117571,2,0,0
"30043283010478",-81.45468,36.230705,2,62.5,207.5
"94642785010478",-78.117042,35.129681,2,0,0
"145763549010478",-75.902888,35.62338,3,0,0
"145739001010478",-83.431056,35.387055,2,56,247.5
"55083812010478",-78.280544,36.26071,2,16.5,80.5
"102474638010661",-99.911044,48.960892,2,6,175
"102468584010661",-97.108371,42.679283,2,16,20
"55885716010538",-72.081165,43.990314,2,8,215
"55871192010538",-71.632664,43.553233,2,29,324
"55895750010538",-71.06718,44.228084,2,16,165
"62231882010538",-71.056106,44.171134,2,13,30
"62234707010538",-71.36517,45.057747,2,20,252
"122407214010661",-71.695881,43.352402,2,24,236
"65397889010538",-74.422215,40.064811,1,0,0
"53733859010538",-75.685248,44.389347,1,8,60
"53934499010538",-73.684496,43.800627,2,43,76
"53947837010538",-75.617773,42.252242,2,8,125
"65143022010538",-74.624812,42.044069,2,7,294
"65157293010538",-74.320837,43.368032,2,23,271
"122564043010661",-74.834121,44.062592,2,10,360
"122563575010661",-74.042543,43.299933,2,3.5,75
"76388976010538",-83.294424,39.112701,2,12,290
"58371142010538",-76.653625,40.553491,1,14,265
"58382153010538",-78.79693,40.34654,2,21,358
"58363518010538",-75.526115,40.084931,2,13,80
"58394061010538",-76.530791,40.482898,1,39,216
"58575048010538",-77.440475,40.310663,1,11,28
"58563953010538",-79.04483,41.326425,2,0,0
"68327798010538",-79.10734,40.29373,2,15,305
"68317454010538",-78.02423,41.00563,2,7,100
"76905067010538",-78.8546,40.68852,2,33,245
"24060386010478",-82.924467,34.994715,1,39,214
"24070567010478",-81.632195,33.282992,2,0,0
"75699080010478",-80.264183,34.608049,1,0,0
"70137427010661",-103.473281,44.218507,2,28,5
"20648669010478",-82.951804,36.536504,1,34,193.5
"20649472010478",-88.457313,35.789905,2,10,47.5
"20650658010478",-84.046718,35.348947,2,48.5,29
"20637116010478",-85.581902,35.127932,1,42,146
"20638217010478",-82.231197,36.16384,2,36.5,192.5
"76837257010478",-84.568742,35.435596,2,40.5,204
"17546719010478",-95.506844,30.308611,2,0,0
"17511594010478",-94.482357,30.944682,2,12.5,309.5
"71273667010478",-95.503178,31.706728,2,6,72.5
"30712198010478",-79.677229,37.39437,2,31,180
"30575392010478",-78.880642,37.569993,2,0,0
"30720117010478",-82.139767,37.132762,2,57,90
"79215605010478",-81.983604,37.39479,2,55,95
"100213721010478",-78.739651,37.084127,2,1,0
"142969745010478",-78.377149,36.982251,2,16,280
"142966161010478",-79.529737,38.267546,2,45,90
"142982423010478",-79.018481,38.632549,2,70,85
"142931611010478",-81.719171,36.997296,2,22,235
"55948783010538",-72.018027,44.621821,2,6,80
"55967536010538",-72.682433,43.986316,2,7.5,270
"90605991010661",-88.638957,45.028143,2,14,224
"90688621010661",-91.362953,44.192496,2,28,108
"96212094010661",-87.91431,45.212297,2,0,0
"96287581010661",-89.796167,43.392472,2,45,165
"102485462010661",-89.036322,45.617143,3,1,0
"102485366010661",-91.808989,46.519678,3,0.5,0
"102488364010661",-91.662678,45.87939,2,24,195
"102484877010661",-91.842605,45.092935,2,32,215
"102488187010661",-91.506106,44.411963,2,60,352
"102550500010661",-90.051422,46.090591,3,1,0
"75115351010538",-81.423127,39.020463,2,55,320
"122560406010661",-80.702197,39.328521,2,35,200
"249603974010854",-66.875021,17.973613,NA,6.5,104
"249604134010854",-65.464431,18.104477,NA,0,0
"22302255010478",-87.550224,34.118854,2,25,45
"22332618010478",-85.415491,31.680211,2,10,175
"22331847010478",-85.602616,34.524171,2,34,100
"22346045010478",-87.404627,34.376244,2,0,0
"38957686010478",-86.018448,31.075302,2,1,0
"22339909010478",-85.933927,33.358959,2,22.5,155
"59601381010478",-91.158035,34.216066,2,0,0
"59419876010478",-93.846597,35.799843,2,32,134.5
"59420907010478",-92.810488,36.361333,2,37,214
"59376224010478",-92.554765,36.001969,2,17,353.5
"59500413010478",-91.689802,35.413781,2,8.5,111.5
"121345403010478",-92.356,33.328813,2,0,0
"121297647010478",-92.262186,34.640932,2,0,0
"74331894010538",-73.452925,41.609005,2,22.5,119
"74332934010538",-73.118462,41.747077,2,14,199
"20347673010478",-80.809813,28.5428,2,0.5,0
"140548793010478",-80.952114,28.673068,2,0,0
"20248054010478",-82.106378,28.491241,2,0,0
"90811040010478",-80.605785,27.943342,2,0,0
"20228450010478",-81.212764,26.33571,3,0,0
"61161991010478",-83.872191,33.323152,2,5,305
"61392912010478",-83.95243,32.864143,3,0,0
"61379163010478",-85.070995,33.852351,2,18,130.5
"76771743010478",-81.699517,31.927332,2,0,0
"76821457010478",-84.523666,31.927282,2,0,0
"76745944010478",-85.243291,34.32987,1,37.5,168
"90942594010661",-92.524441,41.965324,2,2,0
"86099412010661",-88.695536,37.955424,2,6,340
"86095352010661",-90.830851,40.058864,2,15,290
"96301718010661",-89.432102,37.185053,2,28,153.5
"90566518010661",-86.87888,39.128521,2,25,315
"95857991010661",-87.323004,41.521786,2,0.5,0
"102494172010661",-86.345209,38.997563,2,50,120
"102495360010661",-87.243863,41.517246,2,1,0
"102310457010661",-94.980653,38.593262,2,17,195
"74658940010478",-84.642411,36.884856,1,39.5,293
"95296709010478",-87.575613,37.799228,2,13,213
"70468966010478",-93.006758,31.020346,2,2.5,96
"70363410010478",-93.103567,31.485482,2,5,185.5
"55929095010538",-72.435053,42.407747,2,0,0
"122556323010661",-71.268472,42.509063,2,8,192
"59911885010538",-78.824805,39.628774,1,11,306
"74208942010538",-76.047066,38.427117,2,0,0
"53061139010538",-67.040982,44.845257,2,12.5,344
"70594178010538",-69.38613,45.53569,2,18,51
"70565741010538",-71.02234,45.25144,2,8,357
"70396958010538",-69.44525,46.76486,2,0,0
"70427957010538",-69.23875,46.38093,2,16.5,303
"75976087010538",-68.05439,45.58788,2,0,0
"75976215010538",-69.73288,45.47747,3,0,0
"55556216010661",-85.697175,46.159527,3,0,0
"55431794010661",-89.050454,47.928282,2,0,0
"55915941010661",-85.092579,44.069677,2,0,0
"100265328010661",-87.093681,46.429498,3,1,0
"100190754010661",-87.797187,46.485772,2,10,115
"102443654010661",-87.209094,46.14718,3,0,0
"102443429010661",-85.376071,46.568849,3,3,0
"102443810010661",-87.819,46.350481,3,0,0
"102447587010661",-88.889786,46.708108,2,0,0
"102445559010661",-83.771415,44.624077,2,6,307
"102442952010661",-86.042895,42.525026,1,3,0
"102517686010661",-88.853524,46.466538,2,6,29
"102509742010661",-87.636489,46.301521,2,30,165
"102510177010661",-89.784198,46.711288,2,1,0
"102510786010661",-83.773061,44.039044,1,1,0
"102508287010661",-84.351707,44.976159,2,17,237
"102509091010661",-85.791095,44.1729,2,1,0
"92245403010661",-92.233449,47.098676,3,0,0
"92259549010661",-94.387204,47.652536,3,0,0
"92272304010661",-93.362132,45.926112,2,0,0
"92314105010661",-94.204652,46.119731,2,0,0
"92302770010661",-92.417372,46.152608,2,0,0
"92292218010661",-93.541774,45.384637,2,9,115
"92274036010661",-96.578964,48.700228,2,0,0
"98930385010661",-94.317207,48.698059,2,0,0
"99229959010661",-92.31443,47.044232,2,1,0
"99051637010661",-94.451889,47.568311,3,0,0
"99264855010661",-94.606816,48.361785,3,0,0
"99265216010661",-94.428498,48.275816,3,0,0
"102459596010661",-93.324021,48.233202,3,0,0
"102460481010661",-94.332596,48.499022,3,0,0
"102461096010661",-95.217647,48.029304,2,0,0
"102458639010661",-92.888893,46.400083,3,0,0
"102562303010661",-92.466329,47.554181,2,19,245
"102564694010661",-94.99424,47.349538,2,13,155
"70264934010661",-90.306883,36.995591,1,16,314
"70321037010661",-92.491804,36.844765,1,11,73
"92168105010661",-91.316785,37.588343,2,5,22
"92205554010661",-93.216849,36.892376,1,25,225
"92128831010661",-93.194192,40.090113,2,13,195
"97512789010661",-91.055231,37.673707,1,19,291
"97511419010661",-92.011864,36.915834,1,7,286
"102463757010661",-90.646443,38.071728,1,17,50
"102467888010661",-92.189834,36.883483,1,20,25
"102533961010661",-90.428999,37.007938,1,30,228
"102531369010661",-92.895346,36.537581,1,0,0
"102534051010661",-92.411622,37.518334,1,29,270
"102529902010661",-90.496134,38.433158,1,38,100
"29935823010478",-81.970892,35.776853,1,11.5,57.5
"30014985010478",-78.289639,34.02138,1,0,0
"29946136010478",-76.901715,36.283394,3,0,0
"30027719010478",-80.69422,36.246889,2,15,128.5
"55075284010478",-83.471467,35.046375,1,35,163.5
"55065554010478",-77.036951,36.409081,2,0,0
"29177081010478",-76.58038,35.676949,3,0,0
"55094064010478",-75.977207,35.661954,2,0,0
"55020912010478",-84.023444,35.272111,2,24.5,312.5
"70112591010661",-96.71553,46.465375,2,0,0
"102535389010661",-98.324211,42.875322,2,27,15
"62241177010538",-72.017241,43.962831,2,14,305
"74526396010538",-74.45213,40.949448,2,2,0
"74528890010538",-74.68522,41.282647,1,35,325
"53703744010538",-73.983922,41.776339,3,0,0
"53962737010538",-74.617041,41.867202,2,7,299
"65173109010538",-74.811672,44.496084,2,8.5,300.5
"65171148010538",-75.390418,42.364209,2,32,345
"74908349010538",-75.603703,43.531102,2,0,0
"74953134010538",-74.336904,43.765023,2,16,16
"74918444010538",-74.953527,42.580363,2,39,122
"74915604010538",-74.305131,41.374343,2,1.5,0
"122563839010661",-74.843467,43.291417,2,19,190
"122564925010661",-74.317486,43.222127,2,18,71
"59850161010538",-81.913045,40.199024,2,25,120
"59837211010538",-81.353323,40.040739,2,10,204
"59869656010538",-81.455706,40.547359,2,3,70
"157262554010478",-94.685967,34.04643,2,0,0
"157283985010478",-94.970569,35.068812,2,21,170
"58388445010538",-80.303704,39.732711,2,27,155
"58360727010538",-79.401635,40.149637,2,8,314
"58398818010538",-78.214376,41.647245,2,42,50
"58564307010538",-77.730028,40.399634,2,30,120
"58556537010538",-79.777017,41.981254,2,15,262
"58567733010538",-75.836665,40.983424,2,0,0
"58566177010538",-76.605996,40.502561,2,3.5,77.5
"68322361010538",-79.56692,41.61579,2,10,254.5
"122561900010661",-77.92485,40.43846,2,33,268
"122561568010661",-76.36933,41.35435,2,44,133
"122562492010661",-79.55954,41.52385,2,6,237
"122562788010661",-76.7207,41.6011,2,10,58
"122561112010661",-74.81195,41.31295,1,25,123
"24094365010478",-80.834778,34.46841,2,23.5,41.5
"24060775010478",-82.649193,35.040856,2,22.5,311
"24058325010478",-79.75639,33.697257,2,0,0
"126163386010478",-82.607631,34.059171,2,6.5,335
"126139741010478",-81.359071,34.278298,2,0,0
"70137028010661",-103.620457,44.296494,1,40,240
"20664862010478",-89.102067,35.168442,2,17,136.5
"20648494010478",-88.834092,35.082682,2,0,0
"20654229010478",-87.516058,35.086551,2,21.5,254.5
"20650526010478",-86.784032,35.384349,2,25,319
"20651053010478",-85.095313,36.545856,2,36,290
"76893426010478",-85.662608,36.359608,2,19.5,27.5
"76883323010478",-85.91711,35.119699,2,37.5,143
"76863647010478",-85.424058,36.036552,2,55,113.5
"93824539010478",-84.336048,36.586673,2,30,318.5
"17508224010478",-94.10632,31.282173,2,0,0
"20021901010478",-95.350004,31.286358,2,0,0
"71286452010478",-95.751793,30.098257,2,0,0
"20059945010478",-94.639449,30.720556,2,4,82
"30577397010478",-76.932944,37.54348,2,0,0
"79170119010478",-82.417754,36.961753,1,17,295
"100195577010478",-77.127938,37.080858,2,8.5,230.5
"100210010010478",-78.59272,37.700776,2,5,93
"100224208010478",-79.906295,36.598259,2,31,323
"100193152010478",-77.503472,38.18115,2,15,290
"100188040010478",-79.587095,37.683882,2,18,325
"100227608010478",-82.649876,36.89376,2,84,88
"142939928010478",-79.021567,37.929913,1,40,344.5
"142941263010478",-79.938334,38.130191,1,71,285
"55955331010538",-73.214423,43.66648,2,13,311
"62272489010538",-72.861381,43.911228,2,36,150
"73612823010538",-72.962218,42.900233,2,15,106
"69870387010661",-88.373879,45.985884,2,1.5,0
"69941047010661",-90.816425,45.675794,2,20,341
"69951336010661",-90.549129,45.375805,2,0.5,0
"90673384010661",-88.567168,45.639117,2,5,155
"90661420010661",-92.121331,44.761685,2,6,360
"90692265010661",-90.920118,43.426546,2,1.5,0
"102488985010661",-88.491737,45.004196,2,20,120
"102485678010661",-90.813704,45.999268,2,2,0
"102484502010661",-90.632586,46.324046,2,9,255
"102489543010661",-91.736543,44.237571,2,75,350
"102555177010661",-90.318173,46.118702,3,0,0
"102551130010661",-91.591576,46.684157,2,2,0
"102551376010661",-92.338649,45.557865,2,14,68
"102550215010661",-90.130056,44.059426,2,0.5,0
"102553254010661",-89.505447,43.683855,3,2,0
"102550269010661",-90.541534,43.007982,2,29,100
"66753431010538",-81.238641,38.09566,2,49,294
"60281904010538",-80.971786,38.263022,2,40,69
"60267985010538",-80.666206,39.139395,2,41,84
"75121341010538",-80.612632,38.648452,2,26,102
"75144215010538",-80.084478,39.705194,2,42,347
"75107360010538",-81.113064,39.230549,2,68,300
"122560068010661",-80.263399,38.237629,2,52,318
"22301537010478",-85.709138,32.601135,2,13.5,85
"22339899010478",-86.08539,33.271263,2,27,45
"22335877010478",-88.12146,32.865958,2,0,0
"22335533010478",-86.027905,34.098991,2,18,155
"22336509010478",-87.394538,34.9492,2,7,70
"22345559010478",-87.873985,33.467738,2,5,270
"22345824010478",-87.967659,33.559901,2,21,50
"22331821010478",-85.865518,34.403677,2,19,255
"22332787010478",-86.064226,34.717649,2,22.5,195
"22342148010478",-87.563175,31.727176,2,51.5,315
"22347188010478",-87.19471,31.493116,2,0,0
"22347129010478",-87.391541,31.556921,2,7.5,58.5
"22350161010478",-85.362406,33.042933,2,8.5,225
"38880999010478",-85.057446,32.523516,2,20,157.5
"22346317010478",-86.775696,31.978674,2,40.5,82.5
"38950434010478",-85.716869,34.365475,2,0,0
"59427808010478",-92.62916,33.783103,2,0,0
"59417557010478",-93.732099,35.115057,2,7,10
"59432883010478",-94.217736,34.494568,2,12,57.5
"59470420010478",-91.903579,33.101846,2,0,0
"59454867010478",-94.25993,34.642426,2,26,224
"59450049010478",-93.476686,35.797699,2,8,352.5
"82526256010478",-92.322287,33.523071,2,0,0
"82532325010478",-93.143489,34.581924,2,17.5,45
"82499414010478",-93.888128,34.765706,2,15.5,232.5
"82517486010478",-94.279822,35.540883,2,12,81
"82503392010478",-91.68849,36.211653,2,7,270
"121347232010478",-93.3015,36.17917,2,33,85
"121332693010478",-93.10466,35.913612,2,13,280
"55920299010538",-72.501641,41.682563,2,30,155
"20267268010478",-83.219798,30.007229,3,0,0
"20259554010478",-81.633645,26.787036,2,0,0
"20261620010478",-80.96274,25.89137,3,0,0
"20227845010478",-82.789345,30.401509,2,0.5,0
"20230934010478",-81.498075,28.984292,3,0,0
"61335610010478",-83.594794,33.748281,2,16,115
"76389705010478",-83.900172,32.839362,2,5.5,104
"76319782010478",-83.402746,33.766822,2,27,122
"76787341010478",-82.721714,30.916646,3,0,0
"76740100010478",-81.42598,32.245144,2,0,0
"76720705010478",-84.373456,31.961239,2,0,0
"123991710010478",-81.810788,30.888094,2,0,0
"123975281010478",-81.525179,31.946027,2,0,0
"123909043010478",-83.290861,31.973691,2,0,0
"123962703010478",-84.895287,32.810612,2,2.5,60
"86104963010661",-90.710638,39.507622,2,11,173
"57207777010661",-86.427516,39.569275,2,10,70
"90553918010661",-85.089756,38.757607,2,15,180
"102310697010661",-95.782998,37.00455,2,13,310
"75600766010478",-87.409542,37.195509,2,5,265
"95281266010478",-82.629264,38.364425,2,45,16.5
"70398149010478",-92.971519,31.494402,2,1.5,0
"70540603010478",-91.509941,30.885267,2,0,0
"70432070010478",-92.300484,31.094886,2,0,0
"55942136010538",-72.24421,42.44413,2,9,100
"53107527010538",-68.406995,45.581258,2,12,325
"53093814010538",-68.099109,45.255801,2,6,195
"70606516010538",-69.83823,44.81241,2,12,290
"70450542010538",-67.85714,45.55615,2,0,0
"70449811010538",-67.70963,45.39769,2,0,0
"70448777010538",-67.78206,44.63426,2,0,0
"70442777010538",-69.16441,44.59864,2,0,0
"70438056010538",-69.6971,45.96274,2,0,0
"70441913010538",-70.48582,45.60325,2,25,88
"70402334010538",-70.71088,44.85473,2,14,290
"75790205010538",-68.90679,46.75465,2,2,0
"75760850010538",-69.37088,46.4313,2,1.5,0
"75762464010538",-69.81068,43.7657,2,14,115
"75975989010538",-69.0707,46.78664,2,0.5,0
"75975767010538",-69.38292,46.61803,2,1,0
"75976195010538",-68.33486,44.88615,2,0,0
"75976625010538",-69.90528,46.21954,2,0,0
"75976895010538",-70.582,44.47677,2,2.5,125
"54923753010661",-88.113212,46.802994,2,0,0
"89733382010661",-85.438044,46.566495,3,0,0
"89703005010661",-86.139588,44.0093,2,0,0
"89650469010661",-84.258517,43.243534,1,0,0
"100243866010661",-84.960104,46.429797,2,0,0
"102443822010661",-87.939961,46.117714,3,0,0
"102447590010661",-88.906321,46.627843,2,10,182
"102451424010661",-88.925433,46.75477,2,15,327
"68813947010661",-93.380717,47.925558,3,0,0
"68717394010661",-92.701511,47.811812,2,0,0
"68651928010661",-93.906353,46.869761,2,7,270
"68846838010661",-95.043524,47.327019,2,2.5,75
"68849335010661",-95.12065,47.14396,2,5,170
"68777277010661",-94.788659,48.500269,3,0,0
